record_date,bank_id,bank_name,city,state,latitude,longitude,blood_group,inventory_units,storage_capacity_units,donations_received,requests_received,units_expired,emergency_event_flag,data_origin,generation_seed
2025-05-19,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,7,154,16,8,1,0,SYNTHETIC_DATA_SET,42
2025-05-20,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,15,154,17,9,0,0,SYNTHETIC_DATA_SET,42
2025-05-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,23,154,21,12,1,0,SYNTHETIC_DATA_SET,42
2025-05-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,23,154,21,21,0,0,SYNTHETIC_DATA_SET,42
2025-05-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,10,154,4,15,2,0,SYNTHETIC_DATA_SET,42
2025-05-24,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,4,18,2,0,SYNTHETIC_DATA_SET,42
2025-05-25,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,10,29,1,0,SYNTHETIC_DATA_SET,42
2025-05-26,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,22,21,1,0,SYNTHETIC_DATA_SET,42
2025-05-27,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,2,154,16,14,0,0,SYNTHETIC_DATA_SET,42
2025-05-28,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,10,12,1,0,SYNTHETIC_DATA_SET,42
2025-05-29,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,4,154,16,12,0,0,SYNTHETIC_DATA_SET,42
2025-05-30,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,10,31,1,1,SYNTHETIC_DATA_SET,42
2025-05-31,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,5,154,12,6,1,0,SYNTHETIC_DATA_SET,42
2025-06-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,10,17,0,0,SYNTHETIC_DATA_SET,42
2025-06-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,13,13,0,0,SYNTHETIC_DATA_SET,42
2025-06-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,4,154,12,8,0,0,SYNTHETIC_DATA_SET,42
2025-06-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,2,154,11,13,0,0,SYNTHETIC_DATA_SET,42
2025-06-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,22,154,32,12,0,0,SYNTHETIC_DATA_SET,42
2025-06-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,14,154,13,19,2,0,SYNTHETIC_DATA_SET,42
2025-06-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,13,154,10,10,1,0,SYNTHETIC_DATA_SET,42
2025-06-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,19,154,15,9,0,0,SYNTHETIC_DATA_SET,42
2025-06-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,23,154,13,9,0,0,SYNTHETIC_DATA_SET,42
2025-06-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,17,154,9,15,0,0,SYNTHETIC_DATA_SET,42
2025-06-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,9,154,13,21,0,0,SYNTHETIC_DATA_SET,42
2025-06-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,5,154,9,12,1,0,SYNTHETIC_DATA_SET,42
2025-06-13,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,4,154,15,15,1,0,SYNTHETIC_DATA_SET,42
2025-06-14,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,6,20,0,0,SYNTHETIC_DATA_SET,42
2025-06-15,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,13,17,6,0,SYNTHETIC_DATA_SET,42
2025-06-16,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,18,16,2,0,SYNTHETIC_DATA_SET,42
2025-06-17,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,11,12,0,0,SYNTHETIC_DATA_SET,42
2025-06-18,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,14,20,0,0,SYNTHETIC_DATA_SET,42
2025-06-19,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,19,25,0,1,SYNTHETIC_DATA_SET,42
2025-06-20,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,10,26,0,1,SYNTHETIC_DATA_SET,42
2025-06-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,8,12,1,0,SYNTHETIC_DATA_SET,42
2025-06-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,8,8,1,0,SYNTHETIC_DATA_SET,42
2025-06-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O+,0,154,7,11,2,0,SYNTHETIC_DATA_SET,42
2024-01-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,38,125,7,11,3,0,SYNTHETIC_DATA_SET,42
2024-01-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,42,125,10,6,0,0,SYNTHETIC_DATA_SET,42
2024-01-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,37,125,11,14,2,0,SYNTHETIC_DATA_SET,42
2024-01-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,52,125,22,7,0,0,SYNTHETIC_DATA_SET,42
2024-01-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,51,125,12,12,1,0,SYNTHETIC_DATA_SET,42
2024-01-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,53,125,15,13,0,0,SYNTHETIC_DATA_SET,42
2024-01-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,48,125,8,12,1,0,SYNTHETIC_DATA_SET,42
2024-01-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,50,125,8,6,0,0,SYNTHETIC_DATA_SET,42
2024-01-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,48,125,6,7,1,0,SYNTHETIC_DATA_SET,42
2024-01-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,54,125,14,8,0,0,SYNTHETIC_DATA_SET,42
2024-01-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,40,125,11,22,3,0,SYNTHETIC_DATA_SET,42
2024-01-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,45,125,12,5,2,0,SYNTHETIC_DATA_SET,42
2024-01-13,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,42,125,6,9,0,0,SYNTHETIC_DATA_SET,42
2024-01-14,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,41,125,9,10,0,0,SYNTHETIC_DATA_SET,42
2024-01-15,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,42,125,9,8,0,0,SYNTHETIC_DATA_SET,42
2024-01-16,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,41,125,8,9,0,0,SYNTHETIC_DATA_SET,42
2024-01-17,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,27,125,13,26,1,1,SYNTHETIC_DATA_SET,42
2024-01-18,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,34,125,13,5,1,0,SYNTHETIC_DATA_SET,42
2024-01-19,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,43,125,15,6,0,0,SYNTHETIC_DATA_SET,42
2024-01-20,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,47,125,13,7,2,0,SYNTHETIC_DATA_SET,42
2024-01-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,48,125,9,8,0,0,SYNTHETIC_DATA_SET,42
2024-01-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,52,125,17,12,1,0,SYNTHETIC_DATA_SET,42
2024-01-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,53,125,7,5,1,0,SYNTHETIC_DATA_SET,42
2024-01-24,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,60,125,9,2,0,0,SYNTHETIC_DATA_SET,42
2024-01-25,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,59,125,8,9,0,0,SYNTHETIC_DATA_SET,42
2024-01-26,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,61,125,13,7,4,0,SYNTHETIC_DATA_SET,42
2024-01-27,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,59,125,8,9,1,0,SYNTHETIC_DATA_SET,42
2024-01-28,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,53,125,2,7,1,0,SYNTHETIC_DATA_SET,42
2024-01-29,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,52,125,5,5,1,0,SYNTHETIC_DATA_SET,42
2024-01-30,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,51,125,5,5,1,0,SYNTHETIC_DATA_SET,42
2024-01-31,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,48,125,11,13,1,0,SYNTHETIC_DATA_SET,42
2024-02-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,44,125,6,10,0,0,SYNTHETIC_DATA_SET,42
2024-02-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,41,125,4,7,0,0,SYNTHETIC_DATA_SET,42
2024-02-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,45,125,8,1,3,0,SYNTHETIC_DATA_SET,42
2024-02-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,30,125,4,19,0,0,SYNTHETIC_DATA_SET,42
2024-02-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,31,125,5,4,0,0,SYNTHETIC_DATA_SET,42
2024-02-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,42,125,17,3,3,0,SYNTHETIC_DATA_SET,42
2024-02-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,47,125,19,13,1,0,SYNTHETIC_DATA_SET,42
2024-02-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,47,125,8,7,1,0,SYNTHETIC_DATA_SET,42
2024-02-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,36,125,12,22,1,1,SYNTHETIC_DATA_SET,42
2024-02-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,35,125,6,6,1,0,SYNTHETIC_DATA_SET,42
2024-02-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,28,125,6,13,0,0,SYNTHETIC_DATA_SET,42
2024-02-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,28,125,9,8,1,0,SYNTHETIC_DATA_SET,42
2024-02-13,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,25,125,8,8,3,0,SYNTHETIC_DATA_SET,42
2024-02-14,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,18,125,7,12,2,0,SYNTHETIC_DATA_SET,42
2024-02-15,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,17,125,6,7,0,0,SYNTHETIC_DATA_SET,42
2024-02-16,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,24,125,15,8,0,0,SYNTHETIC_DATA_SET,42
2024-02-17,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,23,125,6,7,0,0,SYNTHETIC_DATA_SET,42
2024-02-18,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,16,125,7,14,0,0,SYNTHETIC_DATA_SET,42
2024-02-19,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,16,125,10,6,4,0,SYNTHETIC_DATA_SET,42
2024-02-20,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,19,125,9,6,0,0,SYNTHETIC_DATA_SET,42
2024-02-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,19,125,7,7,0,0,SYNTHETIC_DATA_SET,42
2024-02-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,14,125,15,15,5,0,SYNTHETIC_DATA_SET,42
2024-02-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,17,125,7,2,2,0,SYNTHETIC_DATA_SET,42
2024-02-24,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,11,125,11,15,2,0,SYNTHETIC_DATA_SET,42
2024-02-25,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,8,125,9,7,5,0,SYNTHETIC_DATA_SET,42
2024-02-26,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,14,125,7,1,0,0,SYNTHETIC_DATA_SET,42
2024-02-27,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,1,13,3,0,SYNTHETIC_DATA_SET,42
2024-02-28,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,8,125,17,6,3,0,SYNTHETIC_DATA_SET,42
2024-02-29,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,4,125,7,10,1,0,SYNTHETIC_DATA_SET,42
2024-03-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,3,125,13,11,3,0,SYNTHETIC_DATA_SET,42
2024-03-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,11,19,2,0,SYNTHETIC_DATA_SET,42
2024-03-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,2,125,17,14,1,0,SYNTHETIC_DATA_SET,42
2024-03-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,10,13,0,0,SYNTHETIC_DATA_SET,42
2024-03-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,10,12,1,0,SYNTHETIC_DATA_SET,42
2024-03-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,3,125,11,7,1,0,SYNTHETIC_DATA_SET,42
2024-03-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,3,8,0,0,SYNTHETIC_DATA_SET,42
2024-03-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,8,9,2,0,SYNTHETIC_DATA_SET,42
2024-03-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,6,10,0,0,SYNTHETIC_DATA_SET,42
2024-03-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,13,16,0,0,SYNTHETIC_DATA_SET,42
2024-03-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,13,11,3,0,SYNTHETIC_DATA_SET,42
2024-03-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,2,125,12,8,2,0,SYNTHETIC_DATA_SET,42
2024-03-13,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,8,10,0,0,SYNTHETIC_DATA_SET,42
2024-03-14,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,6,10,0,0,SYNTHETIC_DATA_SET,42
2024-03-15,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,10,10,0,0,SYNTHETIC_DATA_SET,42
2024-03-16,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,1,125,7,6,0,0,SYNTHETIC_DATA_SET,42
2024-03-17,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,11,12,0,0,SYNTHETIC_DATA_SET,42
2024-03-18,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,8,12,0,0,SYNTHETIC_DATA_SET,42
2024-03-19,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,5,12,3,0,SYNTHETIC_DATA_SET,42
2024-03-20,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,10,15,0,1,SYNTHETIC_DATA_SET,42
2024-03-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,4,125,11,7,0,0,SYNTHETIC_DATA_SET,42
2024-03-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,5,27,0,1,SYNTHETIC_DATA_SET,42
2024-03-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,9,15,0,0,SYNTHETIC_DATA_SET,42
2024-03-24,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,8,11,2,0,SYNTHETIC_DATA_SET,42
2024-03-25,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,7,20,0,0,SYNTHETIC_DATA_SET,42
2024-03-26,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,9,11,1,0,SYNTHETIC_DATA_SET,42
2024-03-27,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,15,125,19,4,0,0,SYNTHETIC_DATA_SET,42
2024-03-28,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,3,125,10,16,6,0,SYNTHETIC_DATA_SET,42
2024-03-29,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,6,125,10,6,1,0,SYNTHETIC_DATA_SET,42
2024-03-30,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,5,12,0,0,SYNTHETIC_DATA_SET,42
2024-03-31,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,8,18,1,0,SYNTHETIC_DATA_SET,42
2024-04-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,6,18,1,0,SYNTHETIC_DATA_SET,42
2024-04-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,9,13,0,0,SYNTHETIC_DATA_SET,42
2024-04-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,5,7,0,0,SYNTHETIC_DATA_SET,42
2024-04-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,6,125,15,8,1,0,SYNTHETIC_DATA_SET,42
2024-04-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,5,125,11,11,1,0,SYNTHETIC_DATA_SET,42
2024-04-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,4,125,11,11,1,0,SYNTHETIC_DATA_SET,42
2024-04-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,4,28,0,1,SYNTHETIC_DATA_SET,42
2024-04-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,3,125,14,10,1,0,SYNTHETIC_DATA_SET,42
2024-04-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,23,125,22,2,0,0,SYNTHETIC_DATA_SET,42
2024-04-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,33,125,16,5,1,0,SYNTHETIC_DATA_SET,42
2024-04-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,33,125,7,7,0,0,SYNTHETIC_DATA_SET,42
2024-04-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,32,125,11,12,0,0,SYNTHETIC_DATA_SET,42
2024-04-13,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,32,125,10,10,0,0,SYNTHETIC_DATA_SET,42
2024-04-14,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,31,125,8,9,0,0,SYNTHETIC_DATA_SET,42
2024-04-15,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,22,125,8,17,0,1,SYNTHETIC_DATA_SET,42
2024-04-16,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,14,125,6,11,3,0,SYNTHETIC_DATA_SET,42
2024-04-17,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,3,125,2,13,0,0,SYNTHETIC_DATA_SET,42
2024-04-18,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,6,10,0,0,SYNTHETIC_DATA_SET,42
2024-04-19,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,12,12,0,0,SYNTHETIC_DATA_SET,42
2024-04-20,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,7,7,0,0,SYNTHETIC_DATA_SET,42
2024-04-21,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,3,18,0,0,SYNTHETIC_DATA_SET,42
2024-04-22,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,3,125,13,10,0,0,SYNTHETIC_DATA_SET,42
2024-04-23,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,8,125,8,3,0,0,SYNTHETIC_DATA_SET,42
2024-04-24,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,3,125,8,10,3,0,SYNTHETIC_DATA_SET,42
2024-04-25,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,12,125,15,6,0,0,SYNTHETIC_DATA_SET,42
2024-04-26,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,9,125,12,14,1,0,SYNTHETIC_DATA_SET,42
2024-04-27,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,11,125,7,5,0,0,SYNTHETIC_DATA_SET,42
2024-04-28,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,15,125,9,5,0,0,SYNTHETIC_DATA_SET,42
2024-04-29,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,10,125,10,14,1,0,SYNTHETIC_DATA_SET,42
2024-04-30,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,3,125,6,13,0,1,SYNTHETIC_DATA_SET,42
2024-05-01,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,1,125,9,9,2,0,SYNTHETIC_DATA_SET,42
2024-05-02,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,10,12,0,0,SYNTHETIC_DATA_SET,42
2024-05-03,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,8,10,0,0,SYNTHETIC_DATA_SET,42
2024-05-04,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,2,10,0,0,SYNTHETIC_DATA_SET,42
2024-05-05,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,5,12,0,0,SYNTHETIC_DATA_SET,42
2024-05-06,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,13,15,0,0,SYNTHETIC_DATA_SET,42
2024-05-07,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,0,125,13,11,2,0,SYNTHETIC_DATA_SET,42
2024-05-08,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,3,125,13,9,1,0,SYNTHETIC_DATA_SET,42
2024-05-09,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,4,125,9,8,0,0,SYNTHETIC_DATA_SET,42
2024-05-10,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,11,125,11,4,0,0,SYNTHETIC_DATA_SET,42
2024-05-11,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,10,125,15,14,2,0,SYNTHETIC_DATA_SET,42
2024-05-12,bank_004,Synthetic Reference Centre West,Lucknow,Uttar Pradesh,26.831,80.9,O-,6,125,5,8,1,0,SYNTHETIC_DATA_SET,42
