bank_id,bank_name,city,district,state,latitude,longitude,data_source,collected_at_utc,directory_snapshot
official_1084,Shraddhadeep Pathology Lab and Blood Bank,Gandhinagar,Gandhinagar,Gujarat,23.226929,72.646557,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1085,Indian Medical Association (IMA) Blood Bank,Mansa,Gandhinagar,Gujarat,23.420056,72.653181,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1086,General Hospital Blood Bank Palanpur ,Banaskantha,Banaskantha,Gujarat,24.175017,72.434692,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1087,Gayatri Voluntary Blood Bank,Banaskantha,Banaskantha,Gujarat,24.263756,72.162408,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1088,Karnavati Blood Bank and Pathology Lab,Ahmedabad,Ahmedabad,Gujarat,23.057858,72.552974,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1089,Mehsana Jaycees Charitable Trust Blood Bank,Mehsana,Mehsana,Gujarat,23.607589,72.384975,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1090,Seventilal Kantilal Blood Bank,Patan,Patan,Gujarat,23.848226,72.112104,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1091,Indian Red Cross Society Blood Bank Himmatnagar,Himmatnagar,Sabarkantha,Gujarat,23.056733,72.573372,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1092,Vikas Voluntary Blood Bank,Banaskantha,Banaskantha,Gujarat,24.264792,72.183378,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1093,Jalore Government General Hospital Blood Bank,Jalore,Jalore,Rajasthan,25.235099,72.504023,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1094,General Hospital Blood Bank Sola,Ahmedabad,Ahmedabad,Gujarat,23.082702,72.525858,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1095,Goa Medical College Blood Bank,Panaji,North Goa,Goa,15.463768,73.858813,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1096,Medical College Hospital Blood Bank,Bellary,Bellary,Karnataka,15.154334,76.896594,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1097,SDM College of Medical Sciences and Hospital Blood Bank,Dharwad,Dharwad,Karnataka,15.417904,75.050162,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1098,District Hospital Blood Bank Bagalkot,Bagalkot,Bagalkot,Karnataka,16.165011,75.660812,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1099,M. R. Diagnostic Research Centre and Blood Bank,Hubli,Dharwad,Karnataka,15.364705,75.123954,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1100,Annasaheb Galatge Lions Blood Bank,Kolhapur,Kolhapur,Maharashtra,16.186455,74.372559,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1101,Belgaum Blood Bank and Diagnostic Laboratory,Belgaum,Belgaum,Karnataka,15.860356,74.512478,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1102,Navodaya Medical College Hospital and Research Centre Blood Bank,Raichur,Raichur,Karnataka,16.184331,77.368042,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1103,Shree Mahaveer Blood Bank,Belgaum,Belgaum,Karnataka,15.854367,74.511233,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1104,"Cottage Hospital Blood Bank, Sawantwadi",Sindhudurga,Sindhudurg,Maharashtra,15.902781,73.823544,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1105,Ramanagoudar Hospital Blood Bank,Mudhol,Bagalkot,Karnataka,15.364709,75.123955,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1106,District Hospital Blood Bank,Sant Kabir Nagar,Sant Kabir Nagar,Uttar Pradesh,26.732839,83.139134,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1107,Civil Surgeon - General Hospital Blood Bank,Sindhudurga,Sindhudurg,Maharashtra,16.12019,73.689563,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1108,Indian Red Cross Koppal District Branch Blood Bank,Koppal,Koppal,Karnataka,15.419164,76.138152,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1109,Air Force Hospital Blood Bank,Gorakhpur,Gorakhpur,Uttar Pradesh,26.759066,83.420833,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1110,M/s. Suchirayu Healthcare Limited Blood Bank,Hubli,Dharwad,Karnataka,15.3526453,75.1155103,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1111,M/s. Indian Red Cross Society Blood Bank,Kurnool,Kurnool,Andhra Pradesh,15.816357,78.040317,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1112,IMA Blood Bank,Gadag,Gadag,Karnataka,15.436162,75.637616,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1113,Indian Red Cross Society Blood Bank,Mahabubnagar,Mahbubnagar,Telangana,16.0,78.0011525,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1114,Sri Shakti Blood Bank,Sindhanur,Raichur,Karnataka,15.7687772,76.7638445,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1115,Karnataka Medical College Hospital Blood Bank,Hubli,Dharwad,Karnataka,15.3669,75.128266,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1116,The Karnataka Cancer Therapy and Research Institute Smt. Valbai N. Dharamsey Blood Bank,Hubli,Dharwad,Karnataka,15.36472,75.123954,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1117,Sha Damji Jadavji Chheda Memorial Rashtrotthana Blood Bank,Hubli,Dharwad,Karnataka,15.3534025,75.1348707,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1118,"RCH -II Blood Bank, Area Hospital, Adoni",Adoni,Kurnool,Andhra Pradesh,15.632223,77.272837,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1119,Raichur Institute of Medical Sciences Teaching Hospital (RIMS) Blood Bank,Raichur,Raichur,Karnataka,16.229892,77.35936,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1120,Jeevanavar Blood Bank,Hubli,Dharwad,Karnataka,15.353643,75.130587,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1121,Indian Red Cross Society ,Gadwal,Mahbubnagar,Telangana,16.233659,77.808136,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1122,B. V. V. Sanghas HSK Hospital Blood Bank,Bagalkot,Bagalkot,Karnataka,16.165075,75.675072,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1123,M/s. Sri Sai Blood Bank,Belgaum,Belgaum,Karnataka,15.833587,74.526571,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1124,South Central Railway Hospital Blood Bank,Guntakal,Anantapur,Andhra Pradesh,15.172889,77.366103,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1125,M/s. Indian Red Cross Society Blood Bank RCH 2,Adoni,Kurnool,Andhra Pradesh,15.632223,77.272837,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1126,District Hospital Blood Bank,Basti,Basti,Uttar Pradesh,26.800773,82.759197,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1127,Gadag Institute of Medical Sciences & District Hospital Blood Bank,Gadag,Gadag,Karnataka,15.380961,75.600802,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1128,Rotary Club Dharwad Mid Town Charitable Trust - Rotary Blood Bank,Dharwad,Dharwad,Karnataka,15.46373,74.969829,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1129,Hubli Lions Blood Bank,Hubli,Dharwad,Karnataka,15.354562,75.135566,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1130,K.L.E.Society & Medical Research Centre Blood Bank,Belgaum,Belgaum,Karnataka,15.887919,74.519593,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1131,Rotary Charitable Trust Blood Bank,Chikkodi,Belgaum,Karnataka,16.160173,74.812128,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1132,Hospicio Hospital Blood Bank,Margao,South Goa,Goa,15.27947,73.960567,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1133,M/s. Government General Hospital Blood Bank,Kurnool,Kurnool,Andhra Pradesh,15.820654,78.038088,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1134,SMRC&#39;s V. M. Salgaocar Hospital Blood Bank,Vasco,South Goa,Goa,15.395075,73.837127,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1135,Rotary Seva Sangh Blood Bank,Gokak,Belgaum,Karnataka,16.160405,74.81216,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1136,Gopi Blood Bank,Koppal,Koppal,Karnataka,15.4345687,76.5018267,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1137,Apollo Victor Hospital Blood Bank,Margao,South Goa,Goa,15.268835,73.965605,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1138,Life Line 24x7 Blood Bank,Hubli,Dharwad,Karnataka,15.35144,75.117758,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1139,M/s. R.R. Hospital Blood Bank,Kurnool,Kurnool,Andhra Pradesh,15.82872,78.035743,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1140,Hutti Gold Hospital Blood Bank,Hutti,Raichur,Karnataka,16.196412,76.653027,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1141,Sarvodaya Jankalyan Samati,Bijnor,Bijnor,Uttar Pradesh,26.005074,81.044749,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1142,BCM Hospital Blood Bank,Sitapur,Sitapur,Uttar Pradesh,27.530523,80.745172,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1143,Nehru Hospital and B.R.D. Medical College,Gorakhpur,Gorakhpur,Uttar Pradesh,26.813424,83.400296,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1144,District Hospital,Sitapur,Sitapur,Uttar Pradesh,27.571025,80.676905,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1145,Dr. Shyama Prasad Mukharjee Civil Hospital,Lucknow,Lucknow,Uttar Pradesh,26.844593,80.948999,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1146,Sahara Hospital Blood Bank,Lucknow,Lucknow,Uttar Pradesh,26.850106,81.023867,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1147,Fatima Hospital Blood bank,Lucknow,Lucknow,Uttar Pradesh,26.871551,80.952133,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1148,Savitri Blood Bank and Component Centre,Gorakhpur,Gorakhpur,Uttar Pradesh,26.758493,83.364814,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1149,District Hospital Blood Bank,Faizabad,Faizabad,Uttar Pradesh,26.777679,82.141614,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1150,District Hospital Blood Bank,Fatehpur,Fatehpur,Uttar Pradesh,25.936333,80.813799,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1151,OPEC Hospital Blood Bank,Basti,Basti,Uttar Pradesh,26.779101,82.762356,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1152,Chandan Diagnostics Center and Blood Bank,Faizabad,Faizabad,Uttar Pradesh,26.774399,82.143734,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1153,Hind Institute of Medical Sciences,Barabanki,Barabanki,Uttar Pradesh,26.906812,81.122637,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1154,Dr O P Choudhery Hospital Blood Bank,Lucknow,Lucknow,Uttar Pradesh,26.785201,80.973148,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1155,Vivekanand Polyclinic and Institute of Medical Sciences,Lucknow,Lucknow,Uttar Pradesh,26.875283,80.942804,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1156,Nova Hospital Limited,Lucknow,Lucknow,Uttar Pradesh,26.850001,80.983334,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1157,Guru Shri Gorakhnath Chikitsalaya Blood Bank,Gorakhpur,Gorakhpur,Uttar Pradesh,26.776322,83.357794,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1158,District Hospital Blood Bank,Raebareli,Raebareli,Uttar Pradesh,26.222751,81.23944,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1159,Fehmina Hospital and Blood Bank,Lucknow,Lucknow,Uttar Pradesh,26.854943,80.90488,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1160,F.H. Hospital Blood Bank,Firozabad,Firozabad,Uttar Pradesh,27.230412,78.212065,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_1161,B.N.K. Hospital Blood Bank,Lucknow,Lucknow,Uttar Pradesh,26.879585,80.932757,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
